Ride_ID,Booking_DateTime,Date,Time,Hour,Day_of_Week,Month,Time_Period,Is_Weekend,City,Distance_KM,Duration_Min,Ride_Type,Base_Fare,Surge_Multiplier,Total_Fare,Fare_Per_KM,Speed_KMH,Distance_Category,Fare_Category,Status,Payment_Method,Rating,Driver_ID,Customer_ID
RIDE106098,2024-06-19 16:38:00,2024-06-19,16:38:00,16,Wednesday,June,Afternoon,Weekday,Delhi,15.68,28.8,Bike,15,1.0,76.44,4.88,32.67,Long (15-30 km),Medium (₹50-150),Completed,UPI,5.0,DR6336,CUST18527
RIDE106099,2024-04-25 19:07:00,2024-04-25,19:07:00,19,Thursday,April,Evening Peak,Weekday,Pune,7.73,25.9,SUV,100,1.2,321.3,41.57,17.91,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR4498,CUST45352
RIDE106100,2024-04-03 19:45:00,2024-04-03,19:45:00,19,Wednesday,April,Evening Peak,Weekday,Chennai,8.55,18.8,Auto,25,1.8,147.33,17.23,27.29,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,4.0,DR5469,CUST16475
RIDE106101,2024-05-14 01:38:00,2024-05-14,01:38:00,1,Tuesday,May,Late Night,Weekday,Delhi,21.37,53.2,Mini,40,1.0,242.79,11.36,24.1,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR2530,CUST89020
RIDE106102,2024-05-17 22:13:00,2024-05-17,22:13:00,22,Friday,May,Night,Weekday,Hyderabad,12.66,32.7,Sedan,60,1.0,235.65,18.61,23.23,Medium (5-15 km),High (₹150-300),Completed,UPI,5.0,DR7379,CUST60436
RIDE106103,2024-03-14 00:48:00,2024-03-14,00:48:00,0,Thursday,March,Late Night,Weekday,Hyderabad,8.89,23.1,Bike,15,1.0,53.22,5.99,23.09,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR1443,CUST95915
RIDE106104,2024-04-20 08:01:00,2024-04-20,08:01:00,8,Saturday,April,Morning Peak,Weekend,Delhi,15.99,27.0,Mini,40,1.6500000000000001,295.23,18.46,35.53,Long (15-30 km),High (₹150-300),Completed,UPI,4.0,DR7157,CUST58434
RIDE106105,2024-01-26 00:51:00,2024-01-26,00:51:00,0,Friday,January,Late Night,Weekday,Pune,14.23,33.4,Auto,25,1.0,0.0,0.0,25.56,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR9852,CUST60133
RIDE106106,2024-03-25 06:46:00,2024-03-25,06:46:00,6,Monday,March,Early Morning,Weekday,Ahmedabad,6.72,11.8,SUV,100,1.0,224.4,33.39,34.17,Medium (5-15 km),High (₹150-300),Completed,UPI,4.0,DR9732,CUST35650
RIDE106107,2024-06-01 06:05:00,2024-06-01,06:05:00,6,Saturday,June,Early Morning,Weekend,Pune,11.27,36.8,Bike,15,1.1,73.93,6.56,18.38,Medium (5-15 km),Medium (₹50-150),Completed,Card,4.0,DR5026,CUST43523
RIDE106108,2024-04-28 16:06:00,2024-04-28,16:06:00,16,Sunday,April,Afternoon,Weekend,Bangalore,13.61,26.5,Premium,150,1.2,586.14,43.07,30.82,Medium (5-15 km),Premium (₹300+),Completed,Card,1.0,DR7158,CUST92205
RIDE106109,2024-06-20 07:11:00,2024-06-20,07:11:00,7,Thursday,June,Early Morning,Weekday,Mumbai,7.06,25.7,Mini,40,1.0,115.12,16.31,16.48,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR1374,CUST74294
RIDE106110,2024-06-09 16:07:00,2024-06-09,16:07:00,16,Sunday,June,Afternoon,Weekend,Ahmedabad,12.37,38.6,Bike,15,1.1,78.55,6.35,19.23,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,3.0,DR6495,CUST79610
RIDE106111,2024-05-19 03:05:00,2024-05-19,03:05:00,3,Sunday,May,Late Night,Weekend,Delhi,5.52,6.2,Sedan,60,1.32,164.34,29.77,53.42,Medium (5-15 km),High (₹150-300),Completed,Cash,4.0,DR2562,CUST81502
RIDE106112,2024-01-08 14:32:00,2024-01-08,14:32:00,14,Monday,January,Afternoon,Weekday,Chennai,14.35,32.1,SUV,100,1.0,379.45,26.44,26.82,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR1318,CUST18008
RIDE106113,2024-03-06 21:08:00,2024-03-06,21:08:00,21,Wednesday,March,Night,Weekday,Pune,15.63,32.3,Auto,25,1.0,127.38,8.15,29.03,Long (15-30 km),Medium (₹50-150),Completed,UPI,4.0,DR4008,CUST54382
RIDE106114,2024-03-06 09:55:00,2024-03-06,09:55:00,9,Wednesday,March,Morning Peak,Weekday,Pune,12.1,34.1,Auto,25,1.3,25.0,2.07,21.29,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR6781,CUST21498
RIDE106115,2024-06-01 12:04:00,2024-06-01,12:04:00,12,Saturday,June,Afternoon,Weekend,Chennai,14.6,34.9,Auto,25,1.2,149.01,10.21,25.1,Medium (5-15 km),Medium (₹50-150),Completed,Card,5.0,DR5335,CUST13676
RIDE106116,2024-06-26 18:01:00,2024-06-26,18:01:00,18,Wednesday,June,Evening Peak,Weekday,Pune,23.43,56.1,SUV,100,2.0,1127.3,48.11,25.06,Long (15-30 km),Premium (₹300+),Completed,Wallet,4.0,DR7129,CUST28962
RIDE106117,2024-01-29 13:22:00,2024-01-29,13:22:00,13,Monday,January,Afternoon,Weekday,Hyderabad,7.89,29.4,Auto,25,1.0,0.0,0.0,16.1,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR8483,CUST38454
RIDE106118,2024-05-29 21:03:00,2024-05-29,21:03:00,21,Wednesday,May,Night,Weekday,Ahmedabad,4.36,19.5,Premium,150,1.0,285.95,65.58,13.42,Short (0-5 km),High (₹150-300),Completed,UPI,4.0,DR3486,CUST43654
RIDE106119,2024-06-13 09:11:00,2024-06-13,09:11:00,9,Thursday,June,Morning Peak,Weekday,Mumbai,13.22,37.7,Sedan,60,1.0,25.0,1.89,21.04,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR8877,CUST87230
RIDE106120,2024-05-31 15:00:00,2024-05-31,15:00:00,15,Friday,May,Afternoon,Weekday,Kolkata,9.47,14.9,SUV,100,1.0,0.0,0.0,38.13,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR2678,CUST27165
RIDE106121,2024-03-12 11:48:00,2024-03-12,11:48:00,11,Tuesday,March,Morning Peak,Weekday,Mumbai,13.94,24.2,Premium,150,1.0,489.3,35.1,34.56,Medium (5-15 km),Premium (₹300+),Completed,Cash,4.0,DR1698,CUST98553
RIDE106122,2024-06-08 13:47:00,2024-06-08,13:47:00,13,Saturday,June,Afternoon,Weekend,Mumbai,9.11,15.7,Mini,40,1.2,143.36,15.74,34.82,Medium (5-15 km),Medium (₹50-150),Completed,Cash,3.0,DR7855,CUST64411
RIDE106123,2024-02-13 06:54:00,2024-02-13,06:54:00,6,Tuesday,February,Early Morning,Weekday,Hyderabad,19.39,53.4,SUV,100,1.0,497.65,25.67,21.79,Long (15-30 km),Premium (₹300+),Completed,UPI,3.0,DR8330,CUST32727
RIDE106124,2024-04-16 10:21:00,2024-04-16,10:21:00,10,Tuesday,April,Morning Peak,Weekday,Delhi,15.4,29.6,Sedan,60,1.2,25.0,1.62,31.22,Long (15-30 km),Low (≤₹50),Cancelled,,,DR2615,CUST34892
RIDE106125,2024-03-26 20:50:00,2024-03-26,20:50:00,20,Tuesday,March,Night,Weekday,Chennai,6.7,18.8,Sedan,60,1.5,0.0,0.0,21.38,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR1089,CUST20778
RIDE106126,2024-06-20 17:08:00,2024-06-20,17:08:00,17,Thursday,June,Evening Peak,Weekday,Hyderabad,7.25,18.4,Sedan,60,2.0,320.2,44.17,23.64,Medium (5-15 km),Premium (₹300+),Completed,Cash,5.0,DR1941,CUST16754
RIDE106127,2024-02-12 10:55:00,2024-02-12,10:55:00,10,Monday,February,Morning Peak,Weekday,Hyderabad,12.95,31.9,Mini,40,1.3,50.0,3.86,24.36,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR7538,CUST71740
RIDE106128,2024-03-20 00:49:00,2024-03-20,00:49:00,0,Wednesday,March,Late Night,Weekday,Ahmedabad,24.3,49.5,Mini,40,1.2,0.0,0.0,29.45,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR7098,CUST38846
RIDE106129,2024-02-29 03:48:00,2024-02-29,03:48:00,3,Thursday,February,Late Night,Weekday,Delhi,14.77,37.5,SUV,100,1.1,436.2,29.53,23.63,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR7794,CUST33292
RIDE106130,2024-05-22 14:21:00,2024-05-22,14:21:00,14,Wednesday,May,Afternoon,Weekday,Hyderabad,5.54,7.6,Bike,15,1.0,35.42,6.39,43.74,Medium (5-15 km),Low (≤₹50),Completed,UPI,4.0,DR4879,CUST41162
RIDE106131,2024-04-06 09:36:00,2024-04-06,09:36:00,9,Saturday,April,Morning Peak,Weekend,Bangalore,9.25,19.8,Mini,40,1.3,50.0,5.41,28.03,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR7798,CUST43215
RIDE106132,2024-04-03 16:29:00,2024-04-03,16:29:00,16,Wednesday,April,Afternoon,Weekday,Delhi,6.36,10.2,Premium,150,1.0,302.7,47.59,37.41,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR1772,CUST37196
RIDE106133,2024-02-03 05:06:00,2024-02-03,05:06:00,5,Saturday,February,Early Morning,Weekend,Kolkata,16.51,41.6,Auto,25,1.44,199.8,12.1,23.81,Long (15-30 km),High (₹150-300),Completed,Cash,4.0,DR2371,CUST53831
RIDE106134,2024-03-27 15:16:00,2024-03-27,15:16:00,15,Wednesday,March,Afternoon,Weekday,Delhi,16.53,33.0,Sedan,60,1.0,0.0,0.0,30.05,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR7024,CUST23163
RIDE106135,2024-02-15 03:34:00,2024-02-15,03:34:00,3,Thursday,February,Late Night,Weekday,Hyderabad,7.6,15.1,Bike,15,1.0,45.35,5.97,30.2,Medium (5-15 km),Low (≤₹50),Completed,Wallet,3.0,DR2185,CUST87711
RIDE106136,2024-03-18 08:44:00,2024-03-18,08:44:00,8,Monday,March,Morning Peak,Weekday,Pune,12.58,27.5,Bike,15,1.3,25.0,1.99,27.45,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR7360,CUST86272
RIDE106137,2024-04-06 04:22:00,2024-04-06,04:22:00,4,Saturday,April,Late Night,Weekend,Hyderabad,8.6,18.5,Premium,150,1.1,405.08,47.1,27.89,Medium (5-15 km),Premium (₹300+),Completed,Cash,3.0,DR4738,CUST49986
RIDE106138,2024-04-03 22:30:00,2024-04-03,22:30:00,22,Wednesday,April,Night,Weekday,Chennai,21.66,53.3,Mini,40,1.2,0.0,0.0,24.38,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR8280,CUST54667
RIDE106139,2024-04-07 11:55:00,2024-04-07,11:55:00,11,Sunday,April,Morning Peak,Weekend,Bangalore,4.94,19.8,Sedan,60,1.0,139.1,28.16,14.97,Short (0-5 km),Medium (₹50-150),Completed,Cash,4.0,DR3920,CUST26916
RIDE106140,2024-02-29 14:05:00,2024-02-29,14:05:00,14,Thursday,February,Afternoon,Weekday,Kolkata,19.45,46.8,Premium,150,1.0,656.0,33.73,24.94,Long (15-30 km),Premium (₹300+),Completed,Wallet,5.0,DR4155,CUST56608
RIDE106141,2024-01-22 19:39:00,2024-01-22,19:39:00,19,Monday,January,Evening Peak,Weekday,Ahmedabad,16.83,48.2,Bike,15,2.0,179.18,10.65,20.95,Long (15-30 km),High (₹150-300),Completed,Cash,2.0,DR3187,CUST90426
RIDE106142,2024-02-11 14:48:00,2024-02-11,14:48:00,14,Sunday,February,Afternoon,Weekend,Mumbai,11.83,27.5,Auto,25,1.2,125.73,10.63,25.81,Medium (5-15 km),Medium (₹50-150),Completed,Card,4.0,DR8719,CUST66225
RIDE106143,2024-06-10 08:08:00,2024-06-10,08:08:00,8,Monday,June,Morning Peak,Weekday,Mumbai,8.56,22.7,Bike,15,2.0,104.06,12.16,22.63,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR9170,CUST42189
RIDE106144,2024-01-20 01:04:00,2024-01-20,01:04:00,1,Saturday,January,Late Night,Weekend,Mumbai,17.83,45.9,Auto,25,1.0,0.0,0.0,23.31,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR5299,CUST61427
RIDE106145,2024-01-10 01:52:00,2024-01-10,01:52:00,1,Wednesday,January,Late Night,Weekday,Pune,12.69,36.8,Sedan,60,1.2,0.0,0.0,20.69,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR6100,CUST86729
RIDE106146,2024-03-28 12:57:00,2024-03-28,12:57:00,12,Thursday,March,Afternoon,Weekday,Kolkata,14.57,35.1,Auto,25,1.0,50.0,3.43,24.91,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR6675,CUST21658
RIDE106147,2024-01-06 06:35:00,2024-01-06,06:35:00,6,Saturday,January,Early Morning,Weekend,Pune,14.58,40.1,Sedan,60,1.1,292.55,20.07,21.82,Medium (5-15 km),High (₹150-300),Completed,Cash,4.0,DR9672,CUST40159
RIDE106148,2024-05-26 05:47:00,2024-05-26,05:47:00,5,Sunday,May,Early Morning,Weekend,Mumbai,13.04,33.1,Sedan,60,1.1,264.06,20.25,23.64,Medium (5-15 km),High (₹150-300),Completed,UPI,4.0,DR1364,CUST74450
RIDE106149,2024-04-14 19:52:00,2024-04-14,19:52:00,19,Sunday,April,Evening Peak,Weekend,Kolkata,14.9,37.3,SUV,100,1.6500000000000001,25.0,1.68,23.97,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR6109,CUST37962
RIDE106150,2024-05-26 11:38:00,2024-05-26,11:38:00,11,Sunday,May,Morning Peak,Weekend,Bangalore,25.1,47.4,Auto,25,1.2,223.26,8.89,31.77,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR3722,CUST96007
RIDE106151,2024-03-16 10:43:00,2024-03-16,10:43:00,10,Saturday,March,Morning Peak,Weekend,Hyderabad,10.69,26.5,SUV,100,1.6500000000000001,517.03,48.37,24.2,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR2078,CUST19990
RIDE106152,2024-04-13 01:46:00,2024-04-13,01:46:00,1,Saturday,April,Late Night,Weekend,Chennai,6.67,10.0,Bike,15,1.32,52.81,7.92,40.02,Medium (5-15 km),Medium (₹50-150),Completed,Cash,3.0,DR3676,CUST37981
RIDE106153,2024-06-13 22:17:00,2024-06-13,22:17:00,22,Thursday,June,Night,Weekday,Chennai,4.03,18.3,Bike,15,1.2,25.0,6.2,13.21,Short (0-5 km),Low (≤₹50),Cancelled,,,DR8439,CUST97510
RIDE106154,2024-03-18 17:19:00,2024-03-18,17:19:00,17,Monday,March,Evening Peak,Weekday,Pune,15.89,36.6,Bike,15,1.5,121.46,7.64,26.05,Long (15-30 km),Medium (₹50-150),Completed,Card,5.0,DR5935,CUST53066
RIDE106155,2024-01-21 22:16:00,2024-01-21,22:16:00,22,Sunday,January,Night,Weekend,Bangalore,8.92,22.1,Mini,40,1.32,164.39,18.43,24.22,Medium (5-15 km),High (₹150-300),Completed,UPI,5.0,DR5206,CUST27367
RIDE106156,2024-04-07 22:03:00,2024-04-07,22:03:00,22,Sunday,April,Night,Weekend,Ahmedabad,16.85,34.3,Mini,40,1.0,0.0,0.0,29.48,Long (15-30 km),Low (≤₹50),Cancelled,,,DR5420,CUST40711
RIDE106157,2024-05-16 04:28:00,2024-05-16,04:28:00,4,Thursday,May,Late Night,Weekday,Kolkata,15.97,39.3,SUV,100,1.2,501.78,31.42,24.38,Long (15-30 km),Premium (₹300+),Completed,Wallet,3.0,DR6760,CUST52279
RIDE106158,2024-03-08 11:47:00,2024-03-08,11:47:00,11,Friday,March,Morning Peak,Weekday,Bangalore,16.68,46.4,SUV,100,1.0,443.0,26.56,21.57,Long (15-30 km),Premium (₹300+),Completed,Card,5.0,DR8233,CUST32648
RIDE106159,2024-01-03 13:50:00,2024-01-03,13:50:00,13,Wednesday,January,Afternoon,Weekday,Ahmedabad,17.94,45.6,Premium,150,1.0,622.8,34.72,23.61,Long (15-30 km),Premium (₹300+),Completed,UPI,2.0,DR8550,CUST83614
RIDE106160,2024-01-07 07:54:00,2024-01-07,07:54:00,7,Sunday,January,Early Morning,Weekend,Hyderabad,7.27,24.6,SUV,100,1.1,284.08,39.08,17.73,Medium (5-15 km),High (₹150-300),Completed,Cash,5.0,DR6630,CUST37800
RIDE106161,2024-05-24 03:52:00,2024-05-24,03:52:00,3,Friday,May,Late Night,Weekday,Delhi,15.44,44.6,Bike,15,1.2,100.34,6.5,20.77,Long (15-30 km),Medium (₹50-150),Completed,Cash,5.0,DR9470,CUST99662
RIDE106162,2024-05-24 02:32:00,2024-05-24,02:32:00,2,Friday,May,Late Night,Weekday,Hyderabad,7.55,22.2,Bike,15,1.1,53.63,7.1,20.41,Medium (5-15 km),Medium (₹50-150),Completed,Cash,4.0,DR9719,CUST93697
RIDE106163,2024-03-23 10:00:00,2024-03-23,10:00:00,10,Saturday,March,Morning Peak,Weekend,Pune,19.06,53.0,Mini,40,1.7999999999999998,407.56,21.38,21.58,Long (15-30 km),Premium (₹300+),Completed,Cash,3.0,DR7791,CUST27447
RIDE106164,2024-04-27 16:21:00,2024-04-27,16:21:00,16,Saturday,April,Afternoon,Weekend,Kolkata,12.65,24.8,Bike,15,1.1,71.89,5.68,30.6,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR7433,CUST31241
RIDE106165,2024-06-21 14:56:00,2024-06-21,14:56:00,14,Friday,June,Afternoon,Weekday,Bangalore,1.0,6.9,SUV,100,1.0,128.8,128.8,8.7,Short (0-5 km),Medium (₹50-150),Completed,UPI,3.0,DR5997,CUST45275
RIDE106166,2024-04-02 13:55:00,2024-04-02,13:55:00,13,Tuesday,April,Afternoon,Weekday,Pune,13.28,32.8,Mini,40,1.0,165.76,12.48,24.29,Medium (5-15 km),High (₹150-300),Completed,Wallet,5.0,DR8411,CUST54951
RIDE106167,2024-02-22 20:02:00,2024-02-22,20:02:00,20,Thursday,February,Night,Weekday,Delhi,12.16,36.3,SUV,100,1.3,461.5,37.95,20.1,Medium (5-15 km),Premium (₹300+),Completed,Cash,4.0,DR6266,CUST52510
RIDE106168,2024-03-13 10:51:00,2024-03-13,10:51:00,10,Wednesday,March,Morning Peak,Weekday,Mumbai,16.63,36.4,Mini,40,1.2,231.37,13.91,27.41,Long (15-30 km),High (₹150-300),Completed,Cash,5.0,DR9539,CUST94809
RIDE106169,2024-05-08 09:35:00,2024-05-08,09:35:00,9,Wednesday,May,Morning Peak,Weekday,Delhi,1.0,15.3,Sedan,60,1.0,92.95,92.95,3.92,Short (0-5 km),Medium (₹50-150),Completed,Cash,4.0,DR5014,CUST17328
RIDE106170,2024-05-21 18:33:00,2024-05-21,18:33:00,18,Tuesday,May,Evening Peak,Weekday,Hyderabad,7.66,18.4,Mini,40,1.8,201.64,26.32,24.98,Medium (5-15 km),High (₹150-300),Completed,UPI,3.0,DR1648,CUST31616
RIDE106171,2024-03-20 02:51:00,2024-03-20,02:51:00,2,Wednesday,March,Late Night,Weekday,Ahmedabad,8.92,28.3,Premium,150,1.1,0.0,0.0,18.91,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR8187,CUST15980
RIDE106172,2024-06-23 12:55:00,2024-06-23,12:55:00,12,Sunday,June,Afternoon,Weekend,Hyderabad,6.11,18.0,Bike,15,1.2,50.8,8.31,20.37,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR8346,CUST47948
RIDE106173,2024-01-16 21:59:00,2024-01-16,21:59:00,21,Tuesday,January,Night,Weekday,Mumbai,4.38,5.0,Bike,15,1.0,30.64,7.0,52.56,Short (0-5 km),Low (≤₹50),Completed,Wallet,5.0,DR8991,CUST39017
RIDE106174,2024-03-24 22:54:00,2024-03-24,22:54:00,22,Sunday,March,Night,Weekend,Chennai,7.78,13.2,Auto,25,1.32,97.42,12.52,35.36,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR1298,CUST25106
RIDE106175,2024-02-06 02:13:00,2024-02-06,02:13:00,2,Tuesday,February,Late Night,Weekday,Pune,9.14,25.0,SUV,100,1.0,287.1,31.41,21.94,Medium (5-15 km),High (₹150-300),Completed,Cash,4.0,DR4252,CUST66577
RIDE106176,2024-03-07 12:27:00,2024-03-07,12:27:00,12,Thursday,March,Afternoon,Weekday,Hyderabad,8.77,27.9,Premium,150,1.0,395.15,45.06,18.86,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR8121,CUST49117
RIDE106177,2024-03-15 00:13:00,2024-03-15,00:13:00,0,Friday,March,Late Night,Weekday,Delhi,14.19,25.3,SUV,100,1.2,436.14,30.74,33.65,Medium (5-15 km),Premium (₹300+),Completed,Cash,5.0,DR5265,CUST53316
RIDE106178,2024-06-27 15:11:00,2024-06-27,15:11:00,15,Thursday,June,Afternoon,Weekday,Mumbai,9.15,21.2,SUV,100,1.0,279.65,30.56,25.9,Medium (5-15 km),High (₹150-300),Completed,Wallet,3.0,DR7498,CUST95044
RIDE106179,2024-05-21 10:56:00,2024-05-21,10:56:00,10,Tuesday,May,Morning Peak,Weekday,Pune,8.27,25.2,SUV,100,1.0,274.45,33.19,19.69,Medium (5-15 km),High (₹150-300),Completed,Card,5.0,DR7019,CUST11801
RIDE106180,2024-03-31 16:52:00,2024-03-31,16:52:00,16,Sunday,March,Afternoon,Weekend,Hyderabad,24.06,60.2,Bike,15,1.1,129.01,5.36,23.98,Long (15-30 km),Medium (₹50-150),Completed,Cash,5.0,DR9239,CUST46952
RIDE106181,2024-05-28 18:12:00,2024-05-28,18:12:00,18,Tuesday,May,Evening Peak,Weekday,Bangalore,12.75,38.7,Bike,15,1.8,130.68,10.25,19.77,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR7657,CUST60874
RIDE106182,2024-05-09 18:33:00,2024-05-09,18:33:00,18,Thursday,May,Evening Peak,Weekday,Mumbai,2.68,18.2,Mini,40,1.0,76.96,28.72,8.84,Short (0-5 km),Medium (₹50-150),Completed,UPI,5.0,DR3949,CUST79499
RIDE106183,2024-03-29 09:19:00,2024-03-29,09:19:00,9,Friday,March,Morning Peak,Weekday,Hyderabad,10.55,27.1,Mini,40,1.3,183.24,17.37,23.36,Medium (5-15 km),High (₹150-300),Completed,Cash,5.0,DR2691,CUST43369
RIDE106184,2024-01-25 13:53:00,2024-01-25,13:53:00,13,Thursday,January,Afternoon,Weekday,Hyderabad,11.17,37.2,Bike,15,1.0,67.11,6.01,18.02,Medium (5-15 km),Medium (₹50-150),Completed,UPI,3.0,DR5271,CUST28258
RIDE106185,2024-01-08 01:55:00,2024-01-08,01:55:00,1,Monday,January,Late Night,Weekday,Pune,1.94,13.9,Mini,40,1.0,67.48,34.78,8.37,Short (0-5 km),Medium (₹50-150),Completed,UPI,5.0,DR8250,CUST84727
RIDE106186,2024-06-06 07:38:00,2024-06-06,07:38:00,7,Thursday,June,Early Morning,Weekday,Ahmedabad,7.82,26.6,Premium,150,1.0,372.9,47.69,17.64,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR5302,CUST76560
RIDE106187,2024-04-04 18:06:00,2024-04-04,18:06:00,18,Thursday,April,Evening Peak,Weekday,Pune,16.2,34.1,Auto,25,1.0,131.57,8.12,28.5,Long (15-30 km),Medium (₹50-150),Completed,Wallet,3.0,DR5848,CUST82893
RIDE106188,2024-04-24 16:18:00,2024-04-24,16:18:00,16,Wednesday,April,Afternoon,Weekday,Mumbai,11.14,22.4,SUV,100,1.0,311.9,28.0,29.84,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR5264,CUST10831
RIDE106189,2024-06-23 16:55:00,2024-06-23,16:55:00,16,Sunday,June,Afternoon,Weekend,Ahmedabad,12.6,36.0,Premium,150,1.2,590.4,46.86,21.0,Medium (5-15 km),Premium (₹300+),Completed,Card,3.0,DR7563,CUST89937
RIDE106190,2024-05-30 05:08:00,2024-05-30,05:08:00,5,Thursday,May,Early Morning,Weekday,Delhi,16.32,28.4,Bike,15,1.0,78.16,4.79,34.48,Long (15-30 km),Medium (₹50-150),Completed,Card,2.0,DR2033,CUST62162
RIDE106191,2024-05-21 16:18:00,2024-05-21,16:18:00,16,Tuesday,May,Afternoon,Weekday,Mumbai,2.47,9.7,SUV,100,1.0,156.45,63.34,15.28,Short (0-5 km),High (₹150-300),Completed,Card,5.0,DR4764,CUST11502
RIDE106192,2024-06-08 22:59:00,2024-06-08,22:59:00,22,Saturday,June,Night,Weekend,Chennai,12.71,37.0,Premium,150,1.44,715.25,56.27,20.61,Medium (5-15 km),Premium (₹300+),Completed,Cash,4.0,DR4046,CUST75704
RIDE106193,2024-03-18 04:29:00,2024-03-18,04:29:00,4,Monday,March,Late Night,Weekday,Kolkata,14.97,27.1,Premium,150,1.1,568.87,38.0,33.14,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR8284,CUST46690
RIDE106194,2024-04-14 23:24:00,2024-04-14,23:24:00,23,Sunday,April,Late Night,Weekend,Ahmedabad,10.33,19.6,Auto,25,1.2100000000000002,110.53,10.7,31.62,Medium (5-15 km),Medium (₹50-150),Completed,UPI,4.0,DR4875,CUST62044
RIDE106195,2024-01-18 20:45:00,2024-01-18,20:45:00,20,Thursday,January,Night,Weekday,Delhi,7.65,23.9,Mini,40,1.5,25.0,3.27,19.21,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR7087,CUST28121
RIDE106196,2024-03-20 02:57:00,2024-03-20,02:57:00,2,Wednesday,March,Late Night,Weekday,Ahmedabad,2.98,14.8,Mini,40,1.1,83.23,27.93,12.08,Short (0-5 km),Medium (₹50-150),Completed,UPI,4.0,DR6152,CUST63316
RIDE106197,2024-06-12 07:17:00,2024-06-12,07:17:00,7,Wednesday,June,Early Morning,Weekday,Hyderabad,22.35,45.0,Sedan,60,1.0,351.0,15.7,29.8,Long (15-30 km),Premium (₹300+),Completed,Cash,5.0,DR1443,CUST31696
RIDE106198,2024-06-17 17:33:00,2024-06-17,17:33:00,17,Monday,June,Evening Peak,Weekday,Hyderabad,7.17,27.4,Bike,15,1.0,50.0,6.97,15.7,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR2107,CUST45371
RIDE106199,2024-01-20 01:05:00,2024-01-20,01:05:00,1,Saturday,January,Late Night,Weekend,Delhi,13.79,41.2,Bike,15,1.0,50.0,3.63,20.08,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR8427,CUST50043
RIDE106200,2024-04-29 08:44:00,2024-04-29,08:44:00,8,Monday,April,Morning Peak,Weekday,Delhi,9.34,32.3,SUV,100,2.0,609.4,65.25,17.35,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR5490,CUST26968
RIDE106201,2024-02-18 16:03:00,2024-02-18,16:03:00,16,Sunday,February,Afternoon,Weekend,Bangalore,14.56,40.4,Bike,15,1.0,78.88,5.42,21.62,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR3524,CUST44426
RIDE106202,2024-05-02 23:00:00,2024-05-02,23:00:00,23,Thursday,May,Late Night,Weekday,Mumbai,7.34,11.9,Bike,15,1.1,47.27,6.44,37.01,Medium (5-15 km),Low (≤₹50),Completed,Cash,4.0,DR6947,CUST68800
RIDE106203,2024-03-09 23:12:00,2024-03-09,23:12:00,23,Saturday,March,Late Night,Weekend,Kolkata,18.45,38.6,Bike,15,1.1,98.62,5.35,28.68,Long (15-30 km),Medium (₹50-150),Completed,Cash,4.0,DR8566,CUST17963
